#IP,HTTP1-JSON,HTTP2-JSON,HTTP1-RFC-GET,HTTP2-RFC-GET,HTTP1-RFC-POST,HTTP2-RFC-POST,TLS 1.3 support,hostname
104,130.59.31.248,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns.switch.ch
105,95.216.161.62,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,pope.cnblw.me
106,92.63.32.3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,dnscache-32-3.mgk.pl
107,17.253.24.85,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,uschi5-doh-003.aaplimg.com
108,185.12.88.92,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,185.12.88.92
109,45.90.30.239,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
110,82.148.223.195,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,82-148-223-195.network.unet.nl
111,34.73.73.224,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,224.73.73.34.bc.googleusercontent.com
112,185.140.250.174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
113,108.40.78.219,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,static-108-40-78-219.bltmmd.fios.verizon.net
114,67.8.56.46,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,67-8-56-46.res.bhn.net
115,45.90.29.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.13
116,81.7.14.159,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,s81-7-14-159.blue.kundencontroller.de
117,80.125.181.185,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ppr-achatweb.sfr.fr.casepp.sfr.fr
118,93.189.61.195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
119,158.101.195.71,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,158.101.195.71
120,3.128.212.186,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,ec2-3-128-212-186.us-east-2.compute.amazonaws.com
121,80.125.181.116,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ppr-gatewaykiosque.case.sfr.fr.casepp.sfr.fr
122,172.83.159.59,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,172.83.159.59
123,140.238.228.220,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,140.238.228.220
124,132.145.80.242,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,132.145.80.242
125,45.90.29.233,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.233
126,75.75.77.25,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,75.75.77.25
127,45.90.28.152,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
128,45.90.28.181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
129,45.90.29.79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.79
130,209.177.158.226,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns1.ord.hv.nominum.cloud
131,45.90.30.92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
132,3.208.47.162,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ec2-3-208-47-162.compute-1.amazonaws.com
133,8.8.4.4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dnsg.northmeadowmedical.com
134,167.6.236.224,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,167.6.236.224
135,5.188.168.252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
136,39.98.133.171,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,39.98.133.171
137,45.90.28.160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
138,8.208.2.64,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,8.208.2.64
139,17.253.22.247,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,usden5-doh-002.aaplimg.com
140,45.90.28.253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
141,124.70.72.126,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ecs-124-70-72-126.compute.hwclouds-dns.com
142,45.90.30.47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
143,204.15.75.156,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,host156.rainr.net
144,149.129.239.2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,149.129.239.2
145,45.90.29.114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.114
146,51.140.100.181,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,51.140.100.181
147,45.90.28.207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
148,45.90.29.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.35
149,130.89.162.82,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,vierhoek.student.utwente.nl
150,172.65.220.168,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,172.65.220.168
151,202.232.2.33,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ns03.iij4u.or.jp
152,161.97.171.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unova.kescher.at
153,23.209.73.136,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,a23-209-73-136.deploy.static.akamaitechnologies.com
154,178.32.196.195,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ip195.ip-178-32-196.eu
